POTENTIALID,ACTIVITY_TIMESTAMP,ACTIVITY,CONTACTID,ACCOUNTID,INVOICEGRANDTOTAL,DEALSTAGE,EMAIL_VOC,CALL_VOC,EVENT_VOC,QUOTE_VOC,SALESORDER_VOC,INVOICE_VOC,CLASS_TAG
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T12:16:23.188851,quote,CONTACT24,ACCOUNT24,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T12:26:23.188851,salesorder,CONTACT24,ACCOUNT24,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T12:36:23.188851,invoice,CONTACT24,ACCOUNT24,173,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T11:46:23.195106,mail,CONTACT28,ACCOUNT28,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T11:56:23.195106,call,CONTACT28,ACCOUNT28,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:06:23.195106,call,CONTACT28,ACCOUNT28,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:16:23.195106,meeting,CONTACT28,ACCOUNT28,,proposal,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:26:23.195106,call,CONTACT28,ACCOUNT28,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:36:23.195106,quote,CONTACT28,ACCOUNT28,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:46:23.195106,salesorder,CONTACT28,ACCOUNT28,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e9d8d137-a2c7-44d1-8733-744d768aeead,2025-06-21T12:56:23.195106,invoice,CONTACT28,ACCOUNT28,7705,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T11:46:23.195106,mail,CONTACT16,ACCOUNT16,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T11:56:23.195106,call,CONTACT16,ACCOUNT16,,qualification,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:06:23.195106,call,CONTACT16,ACCOUNT16,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:16:23.195106,meeting,CONTACT16,ACCOUNT16,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:26:23.195106,call,CONTACT16,ACCOUNT16,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:36:23.195106,quote,CONTACT16,ACCOUNT16,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:46:23.195106,salesorder,CONTACT16,ACCOUNT16,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
ec7d631a-ef56-4041-91e8-926a6d3fa191,2025-06-22T12:56:23.195106,invoice,CONTACT16,ACCOUNT16,4337,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T11:46:23.188851,mail,CONTACT22,ACCOUNT22,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T11:56:23.188851,meeting,CONTACT22,ACCOUNT22,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T12:06:23.188851,call,CONTACT22,ACCOUNT22,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T12:16:23.188851,quote,CONTACT22,ACCOUNT22,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T12:26:23.188851,salesorder,CONTACT22,ACCOUNT22,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
ecd03bee-9c34-41e6-8f3d-d49f13e4363e,2025-06-26T12:36:23.188851,invoice,CONTACT22,ACCOUNT22,5913,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T11:46:23.195106,mail,CONTACT21,ACCOUNT21,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T11:56:23.195106,call,CONTACT21,ACCOUNT21,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:06:23.195106,call,CONTACT21,ACCOUNT21,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:16:23.195106,meeting,CONTACT21,ACCOUNT21,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:26:23.195106,call,CONTACT21,ACCOUNT21,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:36:23.195106,quote,CONTACT21,ACCOUNT21,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:46:23.195106,salesorder,CONTACT21,ACCOUNT21,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
ee395a87-06f2-4846-bb54-736fc968a075,2025-06-02T12:56:23.195106,invoice,CONTACT21,ACCOUNT21,9606,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T11:46:23.188851,mail,CONTACT15,ACCOUNT15,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T11:56:23.188851,meeting,CONTACT15,ACCOUNT15,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T12:06:23.188851,call,CONTACT15,ACCOUNT15,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T12:16:23.188851,quote,CONTACT15,ACCOUNT15,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T12:26:23.188851,salesorder,CONTACT15,ACCOUNT15,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
ef99cf49-48ab-4406-8265-1d014a1ea4bc,2025-06-30T12:36:23.188851,invoice,CONTACT15,ACCOUNT15,2418,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f0a191cc-1d6d-472a-85d8-1f08407f9d58,2025-06-28T11:46:23.199626,mail,CONTACT17,ACCOUNT17,,qualification,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,,closed lost
f0a191cc-1d6d-472a-85d8-1f08407f9d58,2025-06-28T11:56:23.199626,call,CONTACT17,ACCOUNT17,,needs analysis,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,closed lost
f0a191cc-1d6d-472a-85d8-1f08407f9d58,2025-06-28T12:06:23.199626,meeting,CONTACT17,ACCOUNT17,,proposal,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed lost
f0a191cc-1d6d-472a-85d8-1f08407f9d58,2025-06-28T12:16:23.199626,call,CONTACT17,ACCOUNT17,,negotiation,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
f0a191cc-1d6d-472a-85d8-1f08407f9d58,2025-06-28T12:26:23.199626,call,CONTACT17,ACCOUNT17,,closed lost,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T11:46:23.195106,mail,CONTACT44,ACCOUNT44,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""enthusiasm""}",,,,,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T11:56:23.195106,call,CONTACT44,ACCOUNT44,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:06:23.195106,call,CONTACT44,ACCOUNT44,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:16:23.195106,meeting,CONTACT44,ACCOUNT44,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:26:23.195106,call,CONTACT44,ACCOUNT44,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:36:23.195106,quote,CONTACT44,ACCOUNT44,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:46:23.195106,salesorder,CONTACT44,ACCOUNT44,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
f0ed3e47-b0e3-483f-9d5d-56419348d61b,2025-06-14T12:56:23.195106,invoice,CONTACT44,ACCOUNT44,3083,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T11:46:23.195106,mail,CONTACT32,ACCOUNT32,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T11:56:23.195106,call,CONTACT32,ACCOUNT32,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:06:23.195106,call,CONTACT32,ACCOUNT32,,needs analysis,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:16:23.195106,meeting,CONTACT32,ACCOUNT32,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:26:23.195106,call,CONTACT32,ACCOUNT32,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:36:23.195106,quote,CONTACT32,ACCOUNT32,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:46:23.195106,salesorder,CONTACT32,ACCOUNT32,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
f3dc1b2f-b71f-4521-a212-794160d3397b,2025-06-16T12:56:23.195106,invoice,CONTACT32,ACCOUNT32,8824,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T11:46:23.188851,mail,CONTACT18,ACCOUNT18,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T11:56:23.188851,meeting,CONTACT18,ACCOUNT18,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T12:06:23.188851,call,CONTACT18,ACCOUNT18,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T12:16:23.188851,quote,CONTACT18,ACCOUNT18,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T12:26:23.188851,salesorder,CONTACT18,ACCOUNT18,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
f5b38d08-344a-46a1-8734-b3c5735a630d,2025-06-23T12:36:23.188851,invoice,CONTACT18,ACCOUNT18,3315,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T11:46:23.195106,mail,CONTACT49,ACCOUNT49,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T11:56:23.195106,call,CONTACT49,ACCOUNT49,,qualification,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:06:23.195106,call,CONTACT49,ACCOUNT49,,needs analysis,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:16:23.195106,meeting,CONTACT49,ACCOUNT49,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:26:23.195106,call,CONTACT49,ACCOUNT49,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:36:23.195106,quote,CONTACT49,ACCOUNT49,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:46:23.195106,salesorder,CONTACT49,ACCOUNT49,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
f62e9713-0908-442e-a1bc-579bef652fa6,2025-06-07T12:56:23.195106,invoice,CONTACT49,ACCOUNT49,2694,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T11:46:23.195106,mail,CONTACT15,ACCOUNT15,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T11:56:23.195106,call,CONTACT15,ACCOUNT15,,qualification,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:06:23.195106,call,CONTACT15,ACCOUNT15,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:16:23.195106,meeting,CONTACT15,ACCOUNT15,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:26:23.195106,call,CONTACT15,ACCOUNT15,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:36:23.195106,quote,CONTACT15,ACCOUNT15,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:46:23.195106,salesorder,CONTACT15,ACCOUNT15,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
f94a1f33-ab63-400b-80c6-4f05ece9f7b1,2025-06-18T12:56:23.195106,invoice,CONTACT15,ACCOUNT15,9404,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
f9c01ca9-e380-41e4-b626-c0023dbbb921,2025-06-25T11:46:23.199626,mail,CONTACT8,ACCOUNT8,,qualification,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,,closed lost
f9c01ca9-e380-41e4-b626-c0023dbbb921,2025-06-25T11:56:23.199626,call,CONTACT8,ACCOUNT8,,needs analysis,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
f9c01ca9-e380-41e4-b626-c0023dbbb921,2025-06-25T12:06:23.199626,meeting,CONTACT8,ACCOUNT8,,proposal,,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""discontentment""}",,,,closed lost
f9c01ca9-e380-41e4-b626-c0023dbbb921,2025-06-25T12:16:23.199626,call,CONTACT8,ACCOUNT8,,negotiation,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,closed lost
f9c01ca9-e380-41e4-b626-c0023dbbb921,2025-06-25T12:26:23.199626,call,CONTACT8,ACCOUNT8,,closed lost,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,closed lost
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T11:46:23.188851,mail,CONTACT27,ACCOUNT27,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T11:56:23.188851,meeting,CONTACT27,ACCOUNT27,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T12:06:23.188851,call,CONTACT27,ACCOUNT27,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T12:16:23.188851,quote,CONTACT27,ACCOUNT27,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T12:26:23.188851,salesorder,CONTACT27,ACCOUNT27,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
fc15ef3d-6956-4c77-9295-f4c0b3883438,2025-07-01T12:36:23.188851,invoice,CONTACT27,ACCOUNT27,9799,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T11:46:23.188851,mail,CONTACT11,ACCOUNT11,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T11:56:23.188851,meeting,CONTACT11,ACCOUNT11,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T12:06:23.188851,call,CONTACT11,ACCOUNT11,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T12:16:23.188851,quote,CONTACT11,ACCOUNT11,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T12:26:23.188851,salesorder,CONTACT11,ACCOUNT11,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
fc1f3940-1a42-4a51-ba97-3bbb02c497e5,2025-06-27T12:36:23.188851,invoice,CONTACT11,ACCOUNT11,7278,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T11:46:23.188851,mail,CONTACT25,ACCOUNT25,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""enthusiasm""}",,,,,,closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T11:56:23.188851,meeting,CONTACT25,ACCOUNT25,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T12:06:23.188851,call,CONTACT25,ACCOUNT25,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T12:16:23.188851,quote,CONTACT25,ACCOUNT25,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T12:26:23.188851,salesorder,CONTACT25,ACCOUNT25,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
ff8ccabe-5b74-4305-9464-937f13d21175,2025-06-21T12:36:23.188851,invoice,CONTACT25,ACCOUNT25,3341,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
